Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 02:22:00,                8460,     6.27817,     6.27685,     6.24620,     6.24932
01/01/2022 02:23:00,                8520,     6.30174,     6.30026,     6.26977,     6.27341
01/01/2022 02:24:00,                8580,     6.32520,     6.32363,     6.29324,     6.29717
01/01/2022 02:25:00,                8640,     6.34860,     6.34699,     6.31664,     6.32073
01/01/2022 02:26:00,                8700,     6.37197,     6.37033,     6.34001,     6.34417
01/01/2022 02:27:00,                8760,     6.39531,     6.39367,     6.36335,     6.36756
01/01/2022 02:28:00,                8820,     6.41865,     6.41700,     6.38667,     6.39090
01/01/2022 02:29:00,                8880,     6.44198,     6.44033,     6.40999,     6.41423
01/01/2022 02:30:00,                8940,     6.46531,     6.46366,     6.43330,     6.43754
01/01/2022 02:31:00,                9000,     6.48863,     6.48698,     6.45661,     6.46085
01/01/2022 02:32:00,                9060,     6.51196,     6.51031,     6.47992,     6.48415
01/01/2022 02:33:00,                9120,     6.53528,     6.53363,     6.50323,     6.50745
01/01/2022 02:34:00,                9180,     6.55861,     6.55696,     6.52653,     6.53075
01/01/2022 02:35:00,                9240,     6.58193,     6.58028,     6.54984,     6.55405
01/01/2022 02:36:00,                9300,     6.60525,     6.60361,     6.57315,     6.57735
01/01/2022 02:37:00,                9360,     6.62857,     6.62694,     6.59645,     6.60065
01/01/2022 02:38:00,                9420,     6.65190,     6.65026,     6.61976,     6.62395
01/01/2022 02:39:00,                9480,     6.67522,     6.67359,     6.64307,     6.64725
01/01/2022 02:40:00,                9540,     6.69854,     6.69691,     6.66637,     6.67054
01/01/2022 02:41:00,                9600,     6.72187,     6.72024,     6.68968,     6.69384
01/01/2022 02:42:00,                9660,     6.74519,     6.74371,     6.71348,     6.71763
01/01/2022 02:43:00,                9720,     6.76861,     6.76786,     6.73949,     6.74358
01/01/2022 02:44:00,                9780,     6.79245,     6.79087,     6.76169,     6.76570
01/01/2022 02:45:00,                9840,     6.81551,     6.81394,     6.78418,     6.78819
01/01/2022 02:46:00,                9900,     6.83868,     6.83726,     6.80748,     6.81149
01/01/2022 02:47:00,                9960,     6.86202,     6.86130,     6.83315,     6.83713
01/01/2022 02:48:00,               10020,     6.88581,     6.88425,     6.85518,     6.85911
01/01/2022 02:49:00,               10080,     6.90884,     6.90744,     6.87806,     6.88200
01/01/2022 02:50:00,               10140,     6.93209,     6.93140,     6.90345,     6.90736
01/01/2022 02:51:00,               10200,     6.95583,     6.95430,     6.92534,     6.92920
01/01/2022 02:52:00,               10260,     6.97898,     6.97746,     6.94813,     6.95201
01/01/2022 02:53:00,               10320,     7.00288,     7.00140,     6.97346,     6.97733
01/01/2022 02:54:00,               10380,     7.02580,     7.02444,     6.99579,     6.99962
01/01/2022 02:55:00,               10440,     7.04891,     7.04824,     7.02068,     7.02448
01/01/2022 02:56:00,               10500,     7.07256,     7.07121,     7.04277,     7.04653
01/01/2022 02:57:00,               10560,     7.09562,     7.09496,     7.06750,     7.07126
01/01/2022 02:58:00,               10620,     7.11937,     7.11790,     7.08952,     7.09324
01/01/2022 02:59:00,               10680,     7.14306,     7.14164,     7.11420,     7.11792
01/01/2022 03:00:00,               10740,     7.18940,     7.18857,     7.16813,     7.17069
