Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 02:39:00,                9480,    10.66478,    10.51478,     2.51858,     2.52109
01/01/2022 02:40:00,                9540,    10.70041,    10.54997,     2.53276,     2.53527
01/01/2022 02:41:00,                9600,    10.73616,    10.58528,     2.54698,     2.54950
01/01/2022 02:42:00,                9660,    10.77267,    10.62136,     2.56155,     2.56406
01/01/2022 02:43:00,                9720,    10.81210,    10.66035,     2.57747,     2.57988
01/01/2022 02:44:00,                9780,    10.84644,    10.69442,     2.59110,     2.59355
01/01/2022 02:45:00,                9840,    10.88169,    10.72926,     2.60508,     2.60753
01/01/2022 02:46:00,                9900,    10.91814,    10.76525,     2.61958,     2.62203
01/01/2022 02:47:00,                9960,    10.95774,    10.80439,     2.63553,     2.63791
01/01/2022 02:48:00,               10020,    10.99237,    10.83873,     2.64926,     2.65168
01/01/2022 02:49:00,               10080,    11.02864,    10.87457,     2.66367,     2.66610
01/01/2022 02:50:00,               10140,    11.06831,    10.91377,     2.67963,     2.68199
01/01/2022 02:51:00,               10200,    11.10313,    10.94830,     2.69342,     2.69583
01/01/2022 02:52:00,               10260,    11.13965,    10.98440,     2.70792,     2.71036
01/01/2022 02:53:00,               10320,    11.17956,    11.02393,     2.72401,     2.72643
01/01/2022 02:54:00,               10380,    11.21544,    11.05942,     2.73822,     2.74063
01/01/2022 02:55:00,               10440,    11.25512,    11.09865,     2.75416,     2.75649
01/01/2022 02:56:00,               10500,    11.29086,    11.13408,     2.76833,     2.77071
01/01/2022 02:57:00,               10560,    11.33062,    11.17339,     2.78429,     2.78661
01/01/2022 02:58:00,               10620,    11.36648,    11.20896,     2.79851,     2.80089
01/01/2022 02:59:00,               10680,    11.40635,    11.24846,     2.81454,     2.81692
01/01/2022 03:00:00,               10740,    11.51254,    11.35652,     2.85827,     2.85950
