Time,Seconds,fm_ds,fm_us,gravity_ds,gravity_us,Node3,Node3.1
01/01/2022 02:44:00,                9780,     5.18709,     7.50579,     5.18221,     7.20663,     1.00000,     1.00000
01/01/2022 02:45:00,                9840,     5.21507,     7.54832,     5.21015,     7.24837,     1.00000,     1.00000
01/01/2022 02:46:00,                9900,     5.24406,     7.59221,     5.23915,     7.29134,     1.00000,     1.00000
01/01/2022 02:47:00,                9960,     5.27582,     7.63966,     5.27106,     7.33771,     1.00000,     1.00000
01/01/2022 02:48:00,               10020,     5.30337,     7.68137,     5.29852,     7.37894,     1.00000,     1.00000
01/01/2022 02:49:00,               10080,     5.33220,     7.72509,     5.32733,     7.42181,     1.00000,     1.00000
01/01/2022 02:50:00,               10140,     5.36398,     7.77265,     5.35925,     7.46830,     1.00000,     1.00000
01/01/2022 02:51:00,               10200,     5.39166,     7.81460,     5.38683,     7.50977,     1.00000,     1.00000
01/01/2022 02:52:00,               10260,     5.42072,     7.85859,     5.41585,     7.55296,     1.00000,     1.00000
01/01/2022 02:53:00,               10320,     5.45287,     7.90626,     5.44802,     7.59984,     1.00000,     1.00000
01/01/2022 02:54:00,               10380,     5.48125,     7.94962,     5.47645,     7.64239,     1.00000,     1.00000
01/01/2022 02:55:00,               10440,     5.51299,     7.99726,     5.50832,     7.68898,     1.00000,     1.00000
01/01/2022 02:56:00,               10500,     5.54142,     8.04030,     5.53667,     7.73150,     1.00000,     1.00000
01/01/2022 02:57:00,               10560,     5.57322,     8.08801,     5.56857,     7.77821,     1.00000,     1.00000
01/01/2022 02:58:00,               10620,     5.60178,     8.13119,     5.59702,     7.82091,     1.00000,     1.00000
01/01/2022 02:59:00,               10680,     5.63384,     8.17886,     5.62908,     7.86785,     1.00000,     1.00000
01/01/2022 03:00:00,               10740,     5.71900,     8.30607,     5.71654,     7.99650,     1.00000,     1.00000
