Time,Seconds,forcemain,gravity,Link2,Link2.1
01/01/2022 02:26:00,                8700,     6.66157,     6.45930,     4.67756,     4.68078
01/01/2022 02:27:00,                8760,     6.70305,     6.49946,     4.70466,     4.70792
01/01/2022 02:28:00,                8820,     6.74466,     6.53975,     4.73184,     4.73513
01/01/2022 02:29:00,                8880,     6.78639,     6.58018,     4.75911,     4.76243
01/01/2022 02:30:00,                8940,     6.82826,     6.62074,     4.78647,     4.78981
01/01/2022 02:31:00,                9000,     6.87027,     6.66145,     4.81393,     4.81729
01/01/2022 02:32:00,                9060,     6.91243,     6.70231,     4.84149,     4.84486
01/01/2022 02:33:00,                9120,     6.95474,     6.74330,     4.86915,     4.87254
01/01/2022 02:34:00,                9180,     6.99721,     6.78445,     4.89690,     4.90030
01/01/2022 02:35:00,                9240,     7.03982,     6.82575,     4.92476,     4.92817
01/01/2022 02:36:00,                9300,     7.08258,     6.86719,     4.95271,     4.95614
01/01/2022 02:37:00,                9360,     7.12549,     6.90878,     4.98076,     4.98421
01/01/2022 02:38:00,                9420,     7.16855,     6.95051,     5.00891,     5.01237
01/01/2022 02:39:00,                9480,     7.21177,     6.99239,     5.03716,     5.04064
01/01/2022 02:40:00,                9540,     7.25513,     7.03442,     5.06552,     5.06900
01/01/2022 02:41:00,                9600,     7.29933,     7.07733,     5.09453,     5.09805
01/01/2022 02:42:00,                9660,     7.34665,     7.12359,     5.12615,     5.12974
01/01/2022 02:43:00,                9720,     7.38865,     7.16405,     5.15344,     5.15687
01/01/2022 02:44:00,                9780,     7.43158,     7.20560,     5.18131,     5.18474
01/01/2022 02:45:00,                9840,     7.47577,     7.24842,     5.21020,     5.21366
01/01/2022 02:46:00,                9900,     7.52336,     7.29464,     5.24200,     5.24545
01/01/2022 02:47:00,                9960,     7.56575,     7.33573,     5.26936,     5.27279
01/01/2022 02:48:00,               10020,     7.60984,     7.37845,     5.29808,     5.30153
01/01/2022 02:49:00,               10080,     7.65755,     7.42478,     5.32989,     5.33334
01/01/2022 02:50:00,               10140,     7.70020,     7.46611,     5.35738,     5.36081
01/01/2022 02:51:00,               10200,     7.74464,     7.50915,     5.38629,     5.38976
01/01/2022 02:52:00,               10260,     7.79277,     7.55588,     5.41836,     5.42184
01/01/2022 02:53:00,               10320,     7.83650,     7.59828,     5.44669,     5.45015
01/01/2022 02:54:00,               10380,     7.88434,     7.64472,     5.47846,     5.48191
01/01/2022 02:55:00,               10440,     7.92807,     7.68710,     5.50671,     5.51015
01/01/2022 02:56:00,               10500,     7.97603,     7.73365,     5.53851,     5.54196
01/01/2022 02:57:00,               10560,     8.01995,     7.77621,     5.56686,     5.57031
01/01/2022 02:58:00,               10620,     8.06817,     7.82300,     5.59881,     5.60228
01/01/2022 02:59:00,               10680,     8.11235,     7.86581,     5.62732,     5.63079
01/01/2022 03:00:00,               10740,     8.24424,     7.99707,     5.71709,     5.71885
